"","GeoName","Region","year","Totalemploymentnumberofjobs","Wageandsalaryemployment","Proprietorsemployment","Farmproprietorsemployment","Nonfarmproprietorsemployment2","Farmemployment","Nonfarmemployment","Privatenonfarmemployment","Forestryfishingandrelatedactivities","Miningquarryingandoilandgasextraction","Utilities","Construction","Manufacturing","Wholesaletrade","Retailtrade","Transportationandwarehousing","Information","Financeandinsurance","Realestateandrentalandleasing","Professionalscientificandtechnicalservices","Managementofcompaniesandenterprises","Administrativeandsupportandwastemanagementandremediationservices","Educationalservices","Healthcareandsocialassistance","Artsentertainmentandrecreation","Accommodationandfoodservices","Otherservicesexceptgovernmentandgovernmententerprises","Governmentandgovernmententerprises","Federalcivilian","Military","Stateandlocal","Stategovernment","Localgovernment","Post","year_effective"
"106","California",8,2018,24077466,18287597,5789869,57002,5732867,234841,23842625,21041338,"255971","40811","60078","1203207","1424881",787310,2082319,"1123297","618680",1103250,1208527,2078298,286467,1529396,547549,2719160,677484,"1828894","1465759",2801287,246619,196080,2358588,549960,1808628,1,2011
"107","California",8,2019,24225068,18604657,5620411,56015,5564396,235913,23989155,21160052,"257059","37734","60530","1220567","1417873",775081,2037536,"1199298","632674",1066018,1159196,2097637,286661,1537831,575320,2798036,671795,"1861233","1467973",2829103,248652,194666,2385785,564763,1821022,1,2011
"108","California",8,2020,23154091,17296385,5857706,56539,5801167,230690,22923401,20188732,"245777","35530","63656","1210640","1361082",728691,1942803,"1270011","612119",1157986,1217117,2048058,277537,1454559,521300,2752104,528081,"1436377","1325304",2734669,260501,197728,2276440,558217,1718223,1,2011
"109","California",8,2021,23934549,17864456,6070093,55964,6014129,228493,23706056,20985511,"250833","35272","64805","1215246","1367105",743569,2034019,"1362039","659638",1223924,1320398,2125564,277863,1508537,517107,2827288,552364,"1552539","1347401",2720545,252238,200396,2267911,558330,1709581,1,2011
"110","California",8,2022,25300974,18814316,6486658,55474,6431184,228186,25072788,22293357,"259767","36926","67516","1259662","1419413",773657,2090805,"1474413","727797",1318004,1454721,2231632,284267,1581853,554586,2942827,617031,"1775446","1423034",2779431,248067,193639,2337725,570800,1766925,1,2011
"111","Colorado",7,2001,2941583,2347048,594535,30873,563662,46595,2894988,2504322,"8588","22861","8348","237197","191860",108776,306546,"84783","117948",154191,135324,232179,19838,176090,38961,219240,71493,"218283","151816",390666,51489,42242,296935,84554,212381,0,2009
"112","Colorado",7,2002,2916933,2304850,612083,31826,580257,44805,2872128,2467814,"9697","21904","8379","227753","176917",104082,305504,"81687","102349",156670,137850,225255,21423,170194,41751,225871,74292,"219003","157233",404314,53252,42816,308246,86354,221892,0,2009
"113","Colorado",7,2003,2908611,2275376,633235,30471,602764,45904,2862707,2456655,"8924","24420","8184","219751","163691",101385,305610,"80276","94753",159264,143686,227163,22399,170113,43496,230802,73456,"218449","160833",406052,53553,42985,309514,85723,223791,0,2009
"114","Colorado",7,2004,2958370,2298515,659855,29148,630707,43337,2915033,2509291,"9444","24273","8306","224193","161892",102112,307687,"81241","91442",160820,153540,239129,25260,176323,46204,235205,75826,"223126","163268",405742,52929,42745,310068,85367,224701,0,2009
"115","Colorado",7,2005,3036659,2347475,689184,28483,660701,42629,2994030,2581069,"9578","27338","8412","238303","161156",104414,315705,"82488","89146",164885,164775,247113,27247,178077,50121,239673,78514,"228407","165717",412961,52725,44129,316107,87732,228375,0,2009
"116","Colorado",7,2006,3109365,2400407,708958,27899,681059,41867,3067498,2650645,"9623","32502","8544","247079","160858",107730,318241,"83489","87386",167732,171727,255777,29639,188022,52485,246332,80174,"235742","167563",416853,52240,42751,321862,87933,233929,0,2009
"117","Colorado",7,2007,3217965,2448701,769264,33175,736089,45093,3172872,2749438,"10435","39127","8528","249270","159461",110603,323882,"87404","89219",179039,180999,274075,30914,199184,52391,258376,83472,"240396","172663",423434,52197,43391,327846,90211,237635,0,2009
"118","Colorado",7,2008,3251120,2474409,776711,32689,744022,45194,3205926,2768598,"11022","48035","8905","239651","156273",110969,317316,"86289","88999",187022,180702,280301,32688,196425,55209,267720,85831,"242334","172907",437328,52467,45858,339003,94161,244842,0,2009
"119","Colorado",7,2009,3164474,2367382,797092,32193,764899,44261,3120213,2672778,"11471","43323","8881","205408","144143",104260,304000,"81120","86340",198464,176343,274474,32258,184793,56906,273158,85083,"232379","169974",447435,53549,49592,344294,96769,247525,1,2009
"120","Colorado",7,2010,3143662,2346653,797009,32509,764500,45101,3098561,2643890,"11750","48722","8741","185290","138474",101458,298984,"78537","83591",191527,179285,273892,32391,185584,59323,280624,86182,"232845","166690",454671,56294,54044,344333,97903,246430,1,2009
"121","Colorado",7,2011,3204104,2383768,820336,32842,787494,44719,3159385,2703893,"11762","48127","8572","181524","143642",103192,305412,"81029","84733",203798,184134,277200,33338,187580,59810,287652,88181,"241663","172544",455492,54988,55495,345009,99875,245134,1,2009
"122","Colorado",7,2012,3262912,2436992,825920,32130,793790,44087,3218825,2761951,"12103","60100","8499","186386","147003",105118,307493,"84232","81939",202458,182242,283551,35513,195694,62203,295429,90489,"248088","173411",456874,54683,54084,348107,102924,245183,1,2009
"123","Colorado",7,2013,3357156,2507497,849659,33057,816602,45804,3311352,2846012,"12275","62774","8339","202327","149522",107813,313764,"87729","82369",204988,188393,296953,38432,199554,65725,299090,90963,"258079","176923",465340,53642,53966,357732,110471,247261,1,2009
"124","Colorado",7,2014,3467715,2593516,874199,33498,840701,45474,3422241,2951642,"12844","64837","8771","219544","152914",116826,321257,"93283","83579",198555,196862,307738,39990,205380,70115,309569,96034,"268812","184732",470599,52746,53911,363942,112315,251627,1,2009
"125","Colorado",7,2015,3574253,2669926,904327,33992,870335,45625,3528628,3051035,"12238","64020","9093","226479","158439",121304,330947,"104086","83417",202672,204747,320784,41447,205435,72714,325373,95734,"279405","192701",477593,53431,53053,371109,113873,257236,1,2009
"126","Colorado",7,2016,3666709,2724947,941762,34507,907255,46792,3619917,3135013,"12721","60637","9620","239695","161328",116221,335141,"113581","84968",211832,211856,327959,44982,209802,74303,336451,100705,"289509","193702",484904,54157,50657,380090,117901,262189,1,2009
"127","Colorado",7,2017,3760708,2788000,972708,35409,937299,50232,3710476,3216988,"13503","56042","8859","249912","162959",117841,340069,"128826","85664",214048,220082,340529,45322,210891,76783,343496,106693,"299351","196118",493488,53593,52332,387563,121065,266498,1,2009
"128","Colorado",7,2018,3857981,2854689,1003292,35520,967772,48470,3809511,3308977,"14065","50248","8825","262834","165709",119870,341097,"140717","89623",224377,226245,354099,49244,212841,78044,350372,110409,"304854","205504",500534,52911,53198,394425,123562,270863,1,2009
"129","Colorado",7,2019,3894748,2922011,972737,34706,938031,47596,3847152,3334637,"13915","47574","8957","266297","166850",120873,336394,"155270","88993",217016,215609,362584,49925,217930,81326,356912,110498,"309182","208532",512515,53114,54945,404456,127928,276528,1,2009
"130","Colorado",7,2020,3821481,2786992,1034489,34959,999530,48659,3772822,3265157,"13960","41209","9128","269501","163308",118125,329204,"169524","88612",240824,231214,365968,50473,204960,74910,352160,92955,"251941","197181",507665,54739,56277,396649,130441,266208,1,2009
"131","Colorado",7,2021,3988907,2884189,1104718,35120,1069598,47591,3941316,3431639,"13781","41271","9297","269886","164707",121971,340230,"178947","93036",260823,255492,390216,52442,213062,78334,363216,101511,"278844","204573",509677,54234,57108,398335,131131,267204,1,2009
"132","Colorado",7,2022,4187944,3003053,1184891,34941,1149950,49226,4138718,3621257,"13906","43512","9613","279748","169226",129913,347400,"196383","99290",282960,280499,418902,54843,219213,83722,367415,107437,"305534","211741",517461,53416,55130,408915,134051,274864,1,2009
"133","Connecticut",1,2001,2125253,1753339,371914,4074,367840,10233,2115020,1850276,"2425","2019","9448","110907","233275",74007,229659,"49749","50734",160831,80518,151537,29716,111382,58967,240582,42270,"106128","106122",264744,21061,16292,227391,76310,151081,0,2016
"134","Connecticut",1,2002,2117721,1737580,380141,4020,376121,10230,2107491,1839883,"2660","1794","9134","107641","218436",72111,230351,"48338","46241",162233,81879,149875,28998,109603,62175,246068,43908,"108636","109802",267608,21332,16704,229572,74128,155444,0,2016
"135","Connecticut",1,2003,2112277,1715878,396399,3847,392552,10130,2102147,1837713,"2374","2083","8940","110203","207097",70937,227071,"49671","45446",162800,85636,148342,28181,109834,64502,248487,44503,"111640","109966",264434,20660,16351,227423,70748,156675,0,2016
"136","Connecticut",1,2004,2144316,1722803,421513,3758,417755,8898,2135418,1870105,"2526","1905","8782","118481","204859",72216,229052,"50615","45186",162551,92063,152227,26477,114764,65864,251223,45824,"113297","112193",265313,20197,15703,229413,73012,156401,0,2016
"137","Connecticut",1,2005,2171965,1732034,439931,3728,436203,8645,2163320,1895662,"2480","1905","8763","123219","202443",74109,231684,"52143","45070",165132,99090,151039,26390,115963,67064,253840,46193,"115910","113225",267658,19936,14826,232896,75806,157090,0,2016
"138","Connecticut",1,2006,2202093,1748685,453408,3646,449762,8079,2194014,1926005,"2538","2185","6875","126425","201093",75360,231091,"52670","44317",168042,102470,154584,27812,119747,69358,259422,46655,"119631","115730",268009,19734,15069,233206,74520,158686,0,2016
"139","Connecticut",1,2007,2245723,1763169,482554,4214,478340,8447,2237276,1968886,"2628","2772","6921","128280","199411",75505,231405,"53414","44769",177720,107569,160447,28230,122235,70875,268549,47595,"122593","117968",268390,19644,14273,234473,74840,159633,0,2016
"140","Connecticut",1,2008,2256077,1764632,491445,4397,487048,9009,2247068,1974512,"2651","2935","7111","122728","194826",76627,226412,"52808","44126",188400,107845,160547,31192,118454,73127,275439,48759,"124370","116155",272556,19543,14060,238953,77435,161518,0,2016
"141","Connecticut",1,2009,2196171,1692073,504098,4567,499531,9022,2187149,1917955,"2557","2830","6955","109812","179933",72344,216831,"49933","40638",198611,105967,153630,30358,109368,75707,279873,48266,"121196","113146",269194,19335,14456,235403,76405,158998,0,2016
"142","Connecticut",1,2010,2171940,1671404,500536,4778,495758,9174,2162766,1897250,"2408","3119","6785","101839","173326",69892,214034,"48963","38279",192672,109927,153097,30428,110262,78586,283735,48941,"121386","109571",265516,19720,14694,231102,75140,155962,0,2016
"143","Connecticut",1,2011,2206253,1685861,520392,5069,515323,9875,2196378,1935331,"2379","2653","6552","103276","174401",71073,217008,"50939","38456",203252,113185,154249,31155,112331,78265,287866,50182,"125410","112699",261047,18054,14504,228489,74977,153512,0,2016
"144","Connecticut",1,2012,2223243,1704875,518368,5191,513177,9966,2213277,1951549,"2418","3682","6341","104567","173559",70528,218210,"52216","38135",199568,110815,155092,33085,116053,79526,292497,51372,"129254","114631",261728,17704,14551,229473,76697,152776,0,2016
"145","Connecticut",1,2013,2246505,1717318,529187,5236,523951,10692,2235813,1974114,"2441","3598","6579","107937","172898",70343,220554,"53313","39149",198313,111740,156623,33128,118070,81258,296630,52281,"133613","115646",261699,17393,14618,229688,77574,152114,0,2016
"146","Connecticut",1,2014,2266061,1730455,535606,5167,530439,10645,2255416,1994309,"2544","3307","6459","110306","168429",73920,222340,"54601","39305",188341,115460,161840,34543,119067,84400,299253,54133,"137171","118890",261107,17462,13766,229879,77396,152483,0,2016
"147","Connecticut",1,2015,2288144,1740243,547901,5180,542721,10637,2277507,2017255,"2322","3696","6282","111679","168136",73657,222579,"59683","39096",191191,118051,164129,35974,119955,85387,302854,52863,"137984","121737",260252,17774,13538,228940,78131,150809,0,2016
"148","Connecticut",1,2016,2301331,1745025,556306,5094,551212,10187,2291144,2031923,"2436","3564","6668","115701","165972",69586,221745,"63708","39525",195632,118390,163854,37727,121009,86099,305638,54604,"140284","119781",259221,17898,14727,226596,76337,150259,1,2016
"149","Connecticut",1,2017,2300273,1744840,555433,5039,550394,9708,2290565,2034685,"2306","2818","5891","113344","168514",69412,221170,"68850","38824",192088,119793,163436,36113,121601,87231,307007,55825,"142901","117561",255880,18083,14421,223376,74576,148800,1,2016
"150","Connecticut",1,2018,2314465,1749869,564596,4997,559599,9557,2304908,2053663,"2343","2110","5745","114104","169859",68856,217734,"74970","38898",191852,121178,164089,38260,123480,89061,308633,56799,"143430","122262",251245,18148,12218,220879,74048,146831,1,2016
"151","Connecticut",1,2019,2297910,1748208,549702,4869,544833,9430,2288480,2038797,"2255","1898","5805","112461","170409",66537,210567,"82373","38224",186717,116023,161761,37518,122308,93113,310964,55825,"143048","120991",249683,18247,11807,219629,73571,146058,1,2016
"152","Connecticut",1,2020,2217432,1628346,589086,4945,584141,9327,2208105,1970382,"(D)","(D)","5754","113838","162636",63118,198700,"90302","36485",200365,124649,159097,36770,114590,87678,304579,46267,"112240","109034",237723,19233,11989,206501,72909,133592,1,2016
"153","Connecticut",1,2021,2289551,1672579,616972,4936,612036,9428,2280123,2042712,"2362","1871","5610","114803","161198",65267,206163,"101114","38601",206919,133505,164502,35776,120772,87591,310196,49821,"124975","111666",237411,18305,12872,206234,71350,134884,1,2016
"154","Connecticut",1,2022,2391946,1728113,663833,4936,658897,9738,2382208,2142109,"(D)","(D)","5627","118770","165442",69512,210850,"108315","40949",224143,147423,170763,36844,125296,93478,315047,52697,"136689","115869",240099,18327,12074,209698,71142,138556,1,2016
"155","Delaware",2,2001,502735,435790,66945,2396,64549,4041,498694,431810,"(D)","(D)","2276","32291","40171",14333,58325,"12268","8854",48805,16883,34870,12515,29814,7263,46749,11036,"30402","23790",66884,5441,9005,52438,30114,22324,0,2017
"156","Delaware",2,2002,500634,431368,69266,2184,67082,3809,496825,429337,"935","222","2248","32270","37821",14502,59077,"12183","7889",48821,17177,33077,12725,26858,7786,47894,12028,"30874","24950",67488,5497,9262,52729,30566,22163,0,2017
"157","Delaware",2,2003,504089,431310,72779,2011,70768,3379,500710,433045,"(D)","(D)","2245","33224","36407",15079,60240,"12255","7753",46905,18234,34007,12064,26649,7888,49650,12399,"31497","25515",67665,5348,9396,52921,30392,22529,0,2017
"158","Delaware",2,2004,518094,440372,77722,1944,75778,3254,514840,447395,"834","216","2249","36224","35561",15830,60955,"13358","7382",46421,20120,35926,13174,27785,8054,51109,12721,"33030","26446",67445,5408,9033,53004,29989,23015,0,2017
"159","Delaware",2,2005,528665,445849,82816,1915,80901,3164,525501,457193,"841","(D)","2241","(D)","34066",16051,62466,"13168","7698",48549,22158,34135,13163,28329,8632,52881,13016,"33607","27411",68308,5416,8422,54470,30595,23875,0,2017
"160","Delaware",2,2006,537096,450350,86746,1854,84892,3138,533958,464392,"826","185","2247","40378","34188",16322,62867,"13782","7756",47317,23531,34042,12792,29497,9195,54509,13071,"34060","27827",69566,5385,8032,56149,32428,23721,0,2017
"161","Delaware",2,2007,544935,451149,93786,2011,91775,3212,541723,471236,"866","221","2210","38003","34396",16010,63747,"14148","7984",48612,25238,35481,12062,30548,9129,56924,12663,"34591","28403",70487,5533,8275,56679,32658,24021,0,2017
"162","Delaware",2,2008,544865,450684,94181,1977,92204,3046,541819,470138,"(D)","(D)","2299","34723","32762",15708,61807,"13678","8133",50335,25242,36042,11839,29608,9182,60976,12929,"35209","28482",71681,5689,8378,57614,33162,24452,0,2017
"163","Delaware",2,2009,525596,428617,96979,1935,95044,2972,522624,451005,"(D)","(D)","2204","29416","29064",14433,58755,"12720","7558",51982,24763,34226,11031,27711,9198,61966,12719,"34941","27087",71619,5791,8464,57364,32555,24809,0,2017
"164","Delaware",2,2010,522361,425985,96376,1988,94388,3133,519228,446293,"(D)","(D)","2174","28295","27177",13612,58377,"12338","7134",50291,25147,33986,10517,27730,9207,62859,13523,"35697","26933",72935,6156,8674,58105,32791,25314,0,2017
"165","Delaware",2,2011,530360,429305,101055,1957,99098,3101,527259,454466,"(D)","(D)","2016","27918","26861",13798,59457,"12684","7001",52684,26248,35971,9137,28251,9019,64319,13953,"36550","27242",72793,5840,8765,58188,32483,25705,0,2017
"166","Delaware",2,2012,534253,433054,101199,1942,99257,3755,530498,456712,"(D)","(D)","2076","27301","26994",13785,59332,"13121","6830",52907,25663,37458,8676,28136,9056,65708,13888,"37225","27090",73786,5629,8974,59183,33263,25920,0,2017
