Data Collection on Fixed Factors and Adoption Drivers,,,,,,,,,,,,,
Fellow: Jaros,,,,,,,,,,,,,
Local Area Unemployment Statistics - LAUS,,,,,,,,,,,,,
,,,,,,,,,,,,,
State/Region/Division:,States,,,,,,,,,,,,
Area: ,Statewide,,,,,,,,,,,,
Measure:,05 Employment,,,,,,,,,,,,
Seasonal:,Seasonally Adjusted,,,,,,,,,,,,
Code:,LAST0XXXXXXXXXXXXXX,,,,,,,,,,,,
Reference Link:,https://www.bls.gov/lau/data.htm,,,,,,,,,,,,
,,,,,,,,,,,,,
State,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Colorado,1976,1161075,1160975,1160933,1161132,1161582,1162710,1164564,1167336,1171308,1176460,1181817,1186464
Colorado,1977,1190556,1194716,1198784,1202775,1206602,1210341,1214371,1218665,1222959,1227011,1231229,1235844
Colorado,1978,1241070,1246946,1253502,1260454,1267546,1274874,1281996,1288859,1296002,1303800,1311993,1319861
Colorado,1979,1327230,1334404,1341752,1349423,1357664,1365803,1373599,1380891,1387415,1393264,1398855,1404114
Colorado,1980,1408172,1410362,1410608,1409210,1406919,1405054,1404711,1406271,1409151,1412677,1416713,1421571
Colorado,1981,1426969,1432540,1438557,1445048,1451497,1457763,1463287,1467425,1470057,1471129,1470526,1469373
Colorado,1982,1469241,1470346,1471959,1473742,1475150,1475488,1474836,1474381,1475409,1478513,1483714,1490085
Colorado,1983,1496673,1503500,1510773,1518714,1527955,1538709,1550669,1562459,1572811,1581622,1588860,1594628
Colorado,1984,1599708,1604954,1610547,1615939,1620209,1622580,1623017,1622033,1620332,1618558,1617745,1618590
Colorado,1985,1620472,1621864,1621591,1619872,1617349,1614589,1611822,1609672,1608304,1607158,1605517,1602572
Colorado,1986,1598376,1594089,1590711,1588089,1585893,1584249,1582891,1581591,1580216,1578816,1577357,1576470
Colorado,1987,1576414,1576458,1576570,1577061,1578165,1579895,1582408,1585439,1588983,1592913,1596924,1600341
Colorado,1988,1602846,1605067,1606923,1608251,1609206,1609661,1609694,1609298,1608576,1607855,1607469,1607646
Colorado,1989,1608398,1609499,1611442,1614544,1618517,1623312,1628526,1633882,1639020,1643881,1648586,1653365
Colorado,1990,1658502,1663691,1668285,1672267,1676019,1679645,1683528,1687776,1692040,1695711,1698560,1700553
Colorado,1991,1701840,1703131,1704588,1706129,1707865,1709567,1710553,1710658,1710269,1709671,1709434,1709890
Colorado,1992,1711242,1713617,1717198,1721564,1726086,1730639,1735313,1740212,1745417,1751399,1758016,1765186
Colorado,1993,1773077,1781775,1791398,1801605,1811464,1820568,1829065,1837396,1846173,1855684,1865763,1876496
Colorado,1994,1887479,1897909,1907686,1917698,1929037,1941933,1955922,1970034,1983328,1995174,2005409,2013567
Colorado,1995,2019460,2023792,2027191,2030194,2033455,2037454,2042419,2047870,2053113,2057468,2060405,2061942
Colorado,1996,2062939,2063773,2064343,2064611,2064603,2064350,2064127,2064511,2065601,2067640,2071415,2077160
Colorado,1997,2084297,2092719,2102593,2113279,2123970,2134267,2143907,2152697,2160863,2168260,2174556,2180301
Colorado,1998,2186056,2191683,2196914,2202012,2207279,2212646,2218019,2223606,2229368,2235130,2240577,2245239
Colorado,1999,2248945,2251974,2254723,2257303,2259446,2261268,2262928,2264540,2266292,2268533,2271599,2275243
Colorado,2000,2279033,2282532,2285061,2286354,2286654,2286275,2285895,2286627,2288961,2292738,2297034,2300826
Colorado,2001,2303059,2303510,2302614,2301133,2299881,2299170,2299057,2298691,2297695,2296546,2295536,2295040
Colorado,2002,2295503,2296539,2297758,2299320,2301319,2303737,2305893,2307597,2308853,2309211,2309240,2309685
Colorado,2003,2310975,2313421,2316841,2320329,2323208,2325732,2328557,2332068,2336608,2342221,2348351,2354442
Colorado,2004,2360141,2365377,2370425,2375501,2380757,2386046,2390948,2395044,2397967,2399683,2400546,2401199
Colorado,2005,2402437,2404643,2407870,2412058,2417028,2422174,2427178,2432036,2437116,2443143,2450584,2459114
Colorado,2006,2468322,2477597,2486292,2493890,2500449,2506390,2512567,2519173,2525898,2532438,2538175,2542500
Colorado,2007,2545488,2547939,2550633,2554014,2558179,2563023,2568052,2573030,2577840,2581976,2585432,2588286
Colorado,2008,2589878,2590073,2589091,2587215,2584752,2581902,2578775,2575417,2571311,2565717,2558190,2549147
Colorado,2009,2539328,2529498,2520766,2513784,2507787,2502123,2495990,2488816,2481077,2473738,2467949,2464398
Colorado,2010,2463164,2463351,2463989,2464623,2465043,2464575,2463171,2461667,2460650,2460815,2462575,2466034
Colorado,2011,2470879,2476181,2480767,2484057,2486702,2489983,2494870,2501097,2507771,2513877,2518023,2519596
Colorado,2012,2519564,2519179,2518973,2519409,2521267,2524653,2529276,2535048,2541729,2548257,2553942,2558535
Colorado,2013,2561749,2564171,2566985,2570753,2574577,2577852,2580549,2582638,2584734,2588032,2593614,2601419
Colorado,2014,2610953,2621553,2632143,2641649,2650223,2658403,2665983,2673081,2679463,2684691,2688223,2690483
Colorado,2015,2692237,2693949,2696447,2700190,2704756,2709421,2714079,2719018,2724911,2732409,2741401,2750999
Colorado,2016,2759974,2767596,2773603,2778500,2783316,2788948,2795641,2802926,2810016,2816813,2824141,2832609
Colorado,2017,2842343,2853181,2864385,2875336,2885312,2893572,2900220,2905560,2909938,2913921,2917765,2922501
Colorado,2018,2928961,2937298,2946400,2954342,2959917,2963250,2964993,2966337,2968487,2972205,2977544,2983949
Colorado,2019,2990566,2997057,3003318,3009691,3015688,3020809,3025030,3028850,3033428,3038059,3041753,3042387
Colorado,2020,3038695,3030991,3022075,2662413,2732591,2764894,2803025,2835330,2864520,2883933,2897218,2905711
Colorado,2021,2912688,2920686,2931228,2943105,2955065,2966342,2976855,2988338,3001080,3015804,3031123,3046237
Colorado,2022,3059961,3071487,3080086,3086152,3089729,3091317,3091119,3090335,3090438,3092465,3096670,3102670
Colorado,2023,3109294,3115752,3121221,3125103,3126899,3127539,3127871,3127863,3127402,3126430,3125174,3124146
Colorado,2024,3123671,3124150,3125429,3127344,3129870,3131914,3132409,3131830,3130812,3129770,3129400,3129530
Colorado,2025,3131759,3127817,3124260,3124728,3124077,3127736,3132244,0,0,0,0,0
Connecticut,1975,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,1976,1301224,1300335,1301184,1306695,1314161,1321716,1327465,1330638,1332358,1333436,1334835,1337696
Connecticut,1977,1342783,1349630,1357009,1364194,1370927,1377486,1384460,1391937,1399447,1406230,1411456,1414305
Connecticut,1978,1415375,1416190,1417756,1420379,1423904,1427874,1431917,1436241,1441409,1447830,1455392,1463246
Connecticut,1979,1469913,1474401,1477018,1478706,1480553,1482926,1485773,1488978,1492175,1494983,1497435,1499629
Connecticut,1980,1501459,1502774,1503208,1502414,1500601,1498619,1496994,1495640,1494474,1493666,1493439,1494311
Connecticut,1981,1496244,1498565,1500925,1502972,1504313,1505151,1505971,1507103,1508710,1510548,1511939,1512636
Connecticut,1982,1512905,1512922,1512438,1511566,1510417,1508832,1506868,1505031,1503660,1502823,1502713,1503039
Connecticut,1983,1503605,1504963,1507937,1513070,1520072,1528266,1536827,1544656,1551201,1556723,1561721,1567061
Connecticut,1984,1573792,1582092,1590934,1599032,1605846,1610888,1613919,1615533,1616631,1618421,1621745,1626394
Connecticut,1985,1631063,1634416,1636012,1636189,1635846,1636475,1639328,1644835,1652289,1660052,1666580,1670954
Connecticut,1986,1673487,1675574,1678330,1682073,1686391,1690668,1694479,1697501,1699686,1701199,1702441,1704173
Connecticut,1987,1706450,1708650,1710952,1713659,1716608,1719275,1721157,1722100,1722361,1722023,1721226,1720126
Connecticut,1988,1719273,1719121,1719329,1719650,1720357,1721573,1722941,1723959,1724658,1725612,1727123,1728952
Connecticut,1989,1730642,1731748,1732290,1732138,1731184,1729827,1728807,1728755,1729485,1730641,1731911,1733174
Connecticut,1990,1734522,1735973,1737201,1737986,1738226,1737500,1735651,1732918,1729756,1726570,1723984,1722299
Connecticut,1991,1721192,1720337,1719152,1717343,1715078,1712858,1710876,1709115,1707474,1705552,1702973,1699848
Connecticut,1992,1696509,1693235,1690797,1689444,1688537,1687610,1686590,1685393,1683884,1682419,1680872,1679048
Connecticut,1993,1677485,1676785,1677139,1678531,1680743,1682887,1683801,1682992,1680880,1677995,1674942,1672292
Connecticut,1994,1669956,1667557,1664906,1661993,1659083,1656592,1655072,1654604,1654978,1655885,1657162,1658069
Connecticut,1995,1657591,1655485,1652043,1647979,1644378,1642169,1641769,1642838,1644602,1646238,1647294,1647891
Connecticut,1996,1648710,1649969,1651517,1653179,1654867,1656651,1658580,1660624,1662399,1663544,1664113,1664394
Connecticut,1997,1664713,1665699,1667887,1671071,1674312,1676630,1677508,1676857,1675086,1672870,1670711,1669293
Connecticut,1998,1669195,1670444,1672670,1675530,1678537,1681385,1684027,1686824,1689878,1692863,1695291,1696851
Connecticut,1999,1697310,1696737,1695670,1694907,1695040,1696200,1697994,1700286,1703257,1707077,1711800,1716937
Connecticut,2000,1721872,1725925,1728466,1729352,1728966,1727877,1726828,1726202,1725752,1725222,1724127,1722086
Connecticut,2001,1719033,1715250,1711048,1706729,1703098,1700402,1698516,1697028,1695892,1695309,1695226,1695819
Connecticut,2002,1697184,1699149,1701379,1703616,1705494,1706990,1707859,1707738,1706735,1704977,1703122,1701455
Connecticut,2003,1700050,1699048,1698288,1697202,1695429,1693530,1692214,1692107,1693402,1695578,1697630,1698803
Connecticut,2004,1698754,1697603,1696189,1695338,1695199,1695379,1695825,1696365,1696343,1695815,1695596,1696412
Connecticut,2005,1698509,1701678,1705591,1710159,1715273,1720288,1724447,1727724,1730970,1734688,1738824,1743248
Connecticut,2006,1747867,1752317,1756315,1759477,1761802,1763808,1766273,1769397,1772770,1776298,1779787,1782789
Connecticut,2007,1785252,1787233,1788495,1789233,1789954,1790643,1791241,1792096,1793632,1795359,1796838,1797997
Connecticut,2008,1798589,1798771,1798502,1797600,1796158,1794623,1793045,1791100,1788478,1785206,1781155,1776181
Connecticut,2009,1770452,1764837,1760827,1758668,1757179,1755619,1753292,1749576,1744553,1738906,1733912,1730679
Connecticut,2010,1729578,1729881,1730770,1732374,1734762,1737047,1738681,1739728,1739972,1739642,1739197,1738956
Connecticut,2011,1739203,1739804,1740353,1740467,1740443,1741119,1743273,1746787,1751107,1755140,1757632,1758200
Connecticut,2012,1757109,1754659,1750759,1745493,1739700,1734076,1729210,1725641,1723437,1722160,1721180,1719795
Connecticut,2013,1717783,1716117,1716045,1718121,1721568,1725319,1728387,1730579,1732504,1734725,1737660,1741546
Connecticut,2014,1746428,1751863,1757145,1761992,1766570,1771417,1776438,1781142,1785243,1789003,1792553,1795800
Connecticut,2015,1798490,1800235,1800921,1800501,1799142,1797091,1794895,1793233,1792415,1792613,1793823,1795728
Connecticut,2016,1798050,1800732,1803806,1806958,1810024,1812956,1815783,1818532,1821155,1823732,1826588,1829996
Connecticut,2017,1833677,1837092,1839434,1840416,1840071,1838360,1835685,1832452,1829212,1826621,1824891,1824544
Connecticut,2018,1825828,1828894,1833417,1838503,1842992,1846578,1849448,1851828,1853800,1855347,1856599,1857610
Connecticut,2019,1858255,1858624,1858974,1859811,1861315,1863363,1865426,1867329,1869420,1871049,1871640,1869936
Connecticut,2020,1865551,1858917,1851737,1678890,1679272,1678421,1682788,1685344,1688967,1688499,1686974,1684200
Connecticut,2021,1680900,1678732,1677999,1678315,1679635,1701828,1723289,1745513,1767304,1790468,1813518,1836545
Connecticut,2022,1859075,1860001,1859570,1857649,1854280,1849698,1844578,1840185,1837430,1836281,1836623,1838209
Connecticut,2023,1840265,1842675,1845311,1847997,1850460,1852951,1855182,1856566,1857257,1857752,1858665,1860397
Connecticut,2024,1863322,1867239,1871520,1875625,1879382,1882403,1885123,1887971,1890767,1893014,1893398,1893169
Connecticut,2025,1893433,1890672,1886934,1887982,1885899,1882653,1879790,0,0,0,0,0
Delaware,1975,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,1976,240636,240635,240619,240513,240393,240354,240430,240634,240905,241226,241709,242503
Delaware,1977,243674,245112,246673,248201,249460,250358,251012,251594,252231,252852,253374,253793
Delaware,1978,254182,254638,255222,255986,256963,257969,258741,259226,259556,259915,260310,260636
Delaware,1979,260838,260892,260788,260567,260378,260414,260835,261562,262385,263192,263855,264218
Delaware,1980,264198,263861,263337,262736,262126,261660,261419,261434,261650,261920,262246,262693
Delaware,1981,263171,263609,264068,264597,265169,265619,265777,265656,265387,265172,265147,265450
Delaware,1982,266180,267199,268177,268893,269302,269487,269562,269537,269439,269293,269110,268829
Delaware,1983,268449,268133,268102,268484,269216,270240,271529,273003,274562,276125,277671,279302
Delaware,1984,281088,282885,284465,285704,286671,287429,288053,288683,289386,290179,291047,291884
Delaware,1985,292620,293352,294202,295214,296409,297788,299236,300606,301766,302637,303192,303490
Delaware,1986,303735,304138,304813,305810,307014,308254,309463,310648,311858,313126,314450,315836
Delaware,1987,317116,318128,318848,319291,319570,319893,320428,321231,322326,323642,325079,326500
Delaware,1988,327887,329311,330821,332413,334010,335459,336588,337379,337958,338509,339201,340093
Delaware,1989,341096,341955,342581,343069,343480,343889,344418,345035,345537,345815,345807,345538
Delaware,1990,345168,344820,344460,344012,343554,343032,342306,341405,340435,339533,338856,338468
Delaware,1991,338319,338430,338683,338851,338861,338878,339104,339586,340311,341089,341790,342443
Delaware,1992,343037,343567,344186,345048,345995,346853,347608,348355,349161,350084,351029,351842
Delaware,1993,352579,353295,353999,354749,355634,356612,357498,358191,358759,359326,359906,360531
Delaware,1994,361209,361922,362671,363411,364152,364958,365899,366923,367926,368906,369910,370793
Delaware,1995,371265,371210,370752,370134,369609,369318,369231,369138,368822,368125,367142,366213
Delaware,1996,365771,366053,366889,367911,368829,369477,369875,370179,370493,370836,371197,371523
Delaware,1997,371761,371901,372088,372444,372881,373315,373763,374244,374781,375402,376106,376893
Delaware,1998,377740,378605,379413,380172,380950,381703,382345,382922,383460,383948,384319,384523
Delaware,1999,384541,384421,384308,384326,384538,385017,385711,386496,387327,388194,389165,390285
Delaware,2000,391545,392894,394212,395414,396471,397361,398174,399110,400291,401792,403521,405280
Delaware,2001,406850,408023,408647,408681,408276,407703,407186,406702,406224,405734,405178,404556
Delaware,2002,403824,402977,402128,401468,401057,400773,400461,400120,399684,398993,398063,397062
Delaware,2003,396301,396013,396197,396680,397319,398111,399009,399909,400853,401944,403136,404195
Delaware,2004,404905,405226,405266,405168,405053,405022,405097,405208,405237,405169,405201,405658
Delaware,2005,406712,408294,410283,412514,414768,416827,418616,420215,421703,423152,424504,425650
Delaware,2006,426576,427341,427968,428424,428769,429126,429639,430357,431226,432152,432943,433430
Delaware,2007,433560,433435,433168,432976,433003,433237,433621,434083,434577,435061,435599,436181
Delaware,2008,436633,436828,436727,436263,435442,434385,433176,431827,430305,428464,426195,423573
Delaware,2009,420783,417996,415432,413207,411174,409109,406869,404476,402098,399963,398302,397214
Delaware,2010,396766,396860,397319,398024,398938,399902,400701,401262,401643,402077,402774,403818
Delaware,2011,405105,406395,407466,408176,408559,408861,409418,410363,411561,412778,413742,414354
Delaware,2012,414690,414865,414872,414725,414557,414461,414440,414452,414484,414421,414177,413761
Delaware,2013,413193,412614,412240,412266,412649,413261,413982,414763,415627,416592,417636,418684
Delaware,2014,419809,421116,422598,424104,425560,427010,428459,429881,431181,432317,433320,434242
Delaware,2015,435087,435866,436691,437613,438587,439535,440447,441354,442333,443464,444707,445909
Delaware,2016,446863,447434,447655,447658,447570,447434,447284,447178,447157,447248,447562,448203
Delaware,2017,449166,450321,451429,452503,453598,454660,455590,456304,456788,457132,457417,457840
Delaware,2018,458620,459843,461291,462474,463109,463280,463197,463144,463315,463828,464665,465655
Delaware,2019,466492,467053,467401,467672,467872,467983,468044,468043,468100,468104,467867,467162
Delaware,2020,465967,464396,462872,409219,428768,436553,444256,450709,455937,459340,461372,462360
Delaware,2021,462945,463620,464611,465700,466634,467162,467445,467823,468545,469783,471417,473220
Delaware,2022,474888,476150,476869,477123,477115,477003,476878,476918,477258,477957,479033,480442
Delaware,2023,482017,483643,485214,486617,487706,488499,489042,489286,489258,489020,488672,488319
Delaware,2024,488050,487906,487845,487899,488116,488403,488599,488681,488660,488524,488397,488355
Delaware,2025,488476,488017,487691,487737,488023,488063,488454,0,0,0,0,0
Florida,1975,0,0,0,0,0,0,0,0,0,0,0,0
Florida,1976,3236530,3235370,3236509,3243816,3253738,3264492,3273619,3280129,3285417,3290080,3295090,3301873
Florida,1977,3311884,3325698,3342716,3362159,3383104,3404955,3427679,3451291,3475924,3501309,3526769,3551235
Florida,1978,3575173,3599217,3622957,3645899,3667818,3688561,3707874,3725857,3743199,3761126,3779977,3798528
Florida,1979,3815315,3829897,3842823,3854687,3866719,3879691,3894480,3911442,3930123,3949921,3969993,3988767
Florida,1980,4003951,4014432,4021099,4025809,4030519,4037733,4048991,4064021,4081506,4099529,4117872,4138157
Florida,1981,4160671,4183904,4206498,4226507,4242341,4253753,4260923,4265148,4268340,4271946,4275802,4279883
Florida,1982,4285148,4291906,4299404,4307614,4316274,4324256,4331169,4336905,4341399,4344881,4348672,4353577
Florida,1983,4360896,4373355,4392657,4419529,4452766,4489924,4528535,4565939,4600423,4631952,4661078,4689226
Florida,1984,4718305,4748699,4779198,4807950,4833908,4856688,4876240,4894016,4911904,4931594,4953947,4978148
Florida,1985,5001267,5020239,5034259,5044514,5053267,5063310,5076095,5092738,5112879,5134725,5156377,5176534
Florida,1986,5195762,5215880,5237975,5262159,5287953,5314694,5341861,5367955,5392197,5415150,5437060,5459659
Florida,1987,5483715,5508858,5534952,5561337,5587446,5612415,5635836,5658087,5680097,5701642,5722860,5742658
Florida,1988,5760332,5776373,5790831,5804355,5817961,5832891,5849658,5867800,5886249,5904416,5921672,5936872
Florida,1989,5949794,5960363,5970179,5980398,5990806,6000859,6010345,6019755,6029802,6041747,6055570,6070987
Florida,1990,6086774,6100949,6111399,6116947,6118659,6117517,6114619,6110402,6103912,6093769,6080835,6066685
