"path","ext","size_bytes","mtime","last_commit","last_date","last_author","last_subject"
"job_market_data/bootstrap_code_realCI_PerCap.R","R",796,"2025-06-18 15:35:53.181164","06ac947","2024-09-11","Ben Jaros","Create bootstrap_code_realCI_PerCap.R"
"job_market_data/CIT_sDID_loop.csv","csv",300754,"2025-06-18 15:35:52.913032","bcbc65b","2024-07-28","Ben Jaros","Create CIT_sDID_loop.csv"
"job_market_data/clean_rates_1976-2022.csv","csv",9031,"2025-06-18 15:35:53.181361","789917d","2024-06-09","Ben Jaros","Completed Rate Merge"
"job_market_data/Comp_synDiD_indiana.png","png",98244,"2025-06-18 15:35:52.913298","0f0f5cf","2024-07-01","Ben Jaros","Plots and Code- SynDiD- Indiana"
"job_market_data/Control_Units_synControl.png","png",42060,"2025-06-18 15:35:52.91344","9df247f","2024-09-21","Ben Jaros","Synthetic Control Attempt"
"job_market_data/cpi.xlsx","xlsx",12353,"2025-06-18 15:35:53.181541","9c493d6","2024-06-17","Ben Jaros","CPI Deflator"
"job_market_data/desc_log_ci_sr.R","R",2608,"2025-06-18 15:35:53.182621","739dcba","2024-10-14","Ben Jaros","Descriptive Log CI"
"job_market_data/desc_log_nci.R","R",2578,"2025-06-18 15:35:53.18272","3c1d888","2024-12-11","Ben Jaros","Plots/Scripts from Real SDID"
"job_market_data/desc_SR_stata_theme.png","png",166974,"2025-06-18 15:35:53.182479","8bc6157","2024-11-14","Ben Jaros","Miscellaneous Slides NTA"
"job_market_data/desc_SR.png","png",132519,"2025-06-18 15:35:53.181962","8bc6157","2024-11-14","Ben Jaros","Miscellaneous Slides NTA"
"job_market_data/desc_stata_theme_2.png","png",142318,"2025-06-18 15:35:53.183108","8bc6157","2024-11-14","Ben Jaros","Miscellaneous Slides NTA"
"job_market_data/descriptive_avg_2_8_25.R","R",11838,"2025-06-18 15:35:53.183321","ed215e6","2025-04-04","Ben Jaros","Descriptive Plots- 5.1_ Dissertation"
"job_market_data/descriptive_plots_7.1.R","R",25483,"2025-06-18 15:35:53.183518","9f88795","2025-02-07","Ben Jaros","Script for Creating Descriptive Plots"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Arizona_CIT_3yr.png","png",98565,"2025-06-18 15:35:53.009138","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Arizona_CIT_full.png","png",97280,"2025-06-18 15:35:53.009413","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Arizona_LogCIT_3yr.png","png",100122,"2025-06-18 15:35:53.009681","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Arizona_LogCIT_full.png","png",94997,"2025-06-18 15:35:53.009974","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/California_CIT_3yr.png","png",97707,"2025-06-18 15:35:53.010257","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/California_CIT_full.png","png",82678,"2025-06-18 15:35:53.010512","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/California_LogCIT_3yr.png","png",95150,"2025-06-18 15:35:53.010746","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/California_LogCIT_full.png","png",84975,"2025-06-18 15:35:53.010966","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Colorado_CIT_3yr.png","png",93357,"2025-06-18 15:35:53.011213","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Colorado_CIT_full.png","png",83668,"2025-06-18 15:35:53.011439","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Colorado_LogCIT_3yr.png","png",96994,"2025-06-18 15:35:53.011711","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Colorado_LogCIT_full.png","png",92089,"2025-06-18 15:35:53.011975","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Connecticut_CIT_3yr.png","png",78729,"2025-06-18 15:35:53.012203","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Connecticut_CIT_full.png","png",87961,"2025-06-18 15:35:53.012439","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Connecticut_LogCIT_3yr.png","png",85638,"2025-06-18 15:35:53.012658","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Connecticut_LogCIT_full.png","png",92200,"2025-06-18 15:35:53.012889","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Delaware_CIT_3yr.png","png",99763,"2025-06-18 15:35:53.013145","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Delaware_CIT_full.png","png",108985,"2025-06-18 15:35:53.013417","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Delaware_LogCIT_3yr.png","png",105514,"2025-06-18 15:35:53.013687","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Delaware_LogCIT_full.png","png",98689,"2025-06-18 15:35:53.013945","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Georgia_CIT_3yr.png","png",101398,"2025-06-18 15:35:53.014208","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Georgia_CIT_full.png","png",88878,"2025-06-18 15:35:53.014466","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Georgia_LogCIT_3yr.png","png",93817,"2025-06-18 15:35:53.014802","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Georgia_LogCIT_full.png","png",89742,"2025-06-18 15:35:53.015072","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Illinois_CIT_3yr.png","png",91852,"2025-06-18 15:35:53.015316","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Illinois_CIT_full.png","png",92728,"2025-06-18 15:35:53.015606","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Illinois_LogCIT_3yr.png","png",92447,"2025-06-18 15:35:53.016007","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Illinois_LogCIT_full.png","png",90535,"2025-06-18 15:35:53.016239","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Indiana_CIT_3yr.png","png",103891,"2025-06-18 15:35:53.016515","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Indiana_CIT_full.png","png",92438,"2025-06-18 15:35:53.016755","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Indiana_LogCIT_3yr.png","png",102678,"2025-06-18 15:35:53.017067","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Indiana_LogCIT_full.png","png",90403,"2025-06-18 15:35:53.017323","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Iowa_CIT_3yr.png","png",83998,"2025-06-18 15:35:53.017554","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Iowa_CIT_full.png","png",89839,"2025-06-18 15:35:53.017781","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Iowa_LogCIT_3yr.png","png",81076,"2025-06-18 15:35:53.018022","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Iowa_LogCIT_full.png","png",96039,"2025-06-18 15:35:53.018279","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Kentucky_CIT_3yr.png","png",103657,"2025-06-18 15:35:53.018544","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Kentucky_CIT_full.png","png",96022,"2025-06-18 15:35:53.018792","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Kentucky_LogCIT_3yr.png","png",97816,"2025-06-18 15:35:53.019068","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Kentucky_LogCIT_full.png","png",102655,"2025-06-18 15:35:53.019348","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Louisiana_CIT_3yr.png","png",103498,"2025-06-18 15:35:53.019625","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Louisiana_CIT_full.png","png",101577,"2025-06-18 15:35:53.019891","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Louisiana_LogCIT_3yr.png","png",104305,"2025-06-18 15:35:53.020197","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Louisiana_LogCIT_full.png","png",101950,"2025-06-18 15:35:53.020463","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Maine_CIT_3yr.png","png",93160,"2025-06-18 15:35:53.020713","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Maine_CIT_full.png","png",96455,"2025-06-18 15:35:53.02097","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Maine_LogCIT_3yr.png","png",94758,"2025-06-18 15:35:53.021256","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Maine_LogCIT_full.png","png",97277,"2025-06-18 15:35:53.02151","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Maryland_CIT_3yr.png","png",87073,"2025-06-18 15:35:53.021738","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Maryland_CIT_full.png","png",84403,"2025-06-18 15:35:53.021969","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Maryland_LogCIT_3yr.png","png",88800,"2025-06-18 15:35:53.022235","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Maryland_LogCIT_full.png","png",87768,"2025-06-18 15:35:53.022479","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Michigan_CIT_3yr.png","png",90278,"2025-06-18 15:35:53.022726","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Michigan_CIT_full.png","png",100242,"2025-06-18 15:35:53.022996","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Michigan_LogCIT_3yr.png","png",89736,"2025-06-18 15:35:53.023261","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Michigan_LogCIT_full.png","png",97284,"2025-06-18 15:35:53.023511","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Minnesota_CIT_3yr.png","png",92451,"2025-06-18 15:35:53.023785","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Minnesota_CIT_full.png","png",89306,"2025-06-18 15:35:53.02402","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Minnesota_LogCIT_3yr.png","png",97609,"2025-06-18 15:35:53.024279","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Minnesota_LogCIT_full.png","png",90708,"2025-06-18 15:35:53.024525","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Nebraska_CIT_3yr.png","png",89021,"2025-06-18 15:35:53.024808","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Nebraska_CIT_full.png","png",90051,"2025-06-18 15:35:53.025065","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Nebraska_LogCIT_3yr.png","png",93570,"2025-06-18 15:35:53.025318","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Nebraska_LogCIT_full.png","png",91477,"2025-06-18 15:35:53.025564","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/New Jersey_CIT_3yr.png","png",97658,"2025-06-18 15:35:53.025866","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/New Jersey_CIT_full.png","png",85311,"2025-06-18 15:35:53.02609","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/New Jersey_LogCIT_3yr.png","png",97935,"2025-06-18 15:35:53.026334","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/New Jersey_LogCIT_full.png","png",91457,"2025-06-18 15:35:53.026571","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/New York_CIT_3yr.png","png",91208,"2025-06-18 15:35:53.02684","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/New York_CIT_full.png","png",99890,"2025-06-18 15:35:53.027111","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/New York_LogCIT_3yr.png","png",91668,"2025-06-18 15:35:53.027356","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/New York_LogCIT_full.png","png",98309,"2025-06-18 15:35:53.027604","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/North Carolina_CIT_3yr.png","png",84583,"2025-06-18 15:35:53.02785","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/North Carolina_CIT_full.png","png",102642,"2025-06-18 15:35:53.028114","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/North Carolina_LogCIT_3yr.png","png",88244,"2025-06-18 15:35:53.02837","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/North Carolina_LogCIT_full.png","png",103892,"2025-06-18 15:35:53.028639","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/North Dakota_CIT_3yr.png","png",92216,"2025-06-18 15:35:53.028903","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/North Dakota_CIT_full.png","png",106264,"2025-06-18 15:35:53.029171","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/North Dakota_LogCIT_3yr.png","png",95775,"2025-06-18 15:35:53.029434","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/North Dakota_LogCIT_full.png","png",111721,"2025-06-18 15:35:53.029716","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Oregon_CIT_3yr.png","png",97340,"2025-06-18 15:35:53.029993","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Oregon_CIT_full.png","png",86172,"2025-06-18 15:35:53.030223","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Oregon_LogCIT_3yr.png","png",94241,"2025-06-18 15:35:53.030497","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Oregon_LogCIT_full.png","png",93765,"2025-06-18 15:35:53.030727","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Pennsylvania_CIT_3yr.png","png",92983,"2025-06-18 15:35:53.030971","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Pennsylvania_CIT_full.png","png",97671,"2025-06-18 15:35:53.03122","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Pennsylvania_LogCIT_3yr.png","png",95762,"2025-06-18 15:35:53.031501","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Pennsylvania_LogCIT_full.png","png",96076,"2025-06-18 15:35:53.031739","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Rhode Island_CIT_3yr.png","png",91705,"2025-06-18 15:35:53.031972","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Rhode Island_CIT_full.png","png",97087,"2025-06-18 15:35:53.032229","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Rhode Island_LogCIT_3yr.png","png",98641,"2025-06-18 15:35:53.032509","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
"job_market_data/Descriptive_plots_Corporate_Inc_tax_revenue/Rhode Island_LogCIT_full.png","png",104283,"2025-06-18 15:35:53.032788","72ad1b6","2025-02-07","Ben Jaros","Descriptive CI Tax Revenue over time 7.1"
